epoch;loss;val_loss
0;18.252647879763604;11.68189330986346
1;10.218417214356828;7.861563400259236
2;7.441227839131376;5.764102160348178
3;5.975025971855398;4.754734575165988
4;5.176645435157465;4.133823643678174
5;4.6750301336780185;3.7924035428401313
6;4.294634646962102;3.6180211281349295
7;4.010457413070467;3.2952683107860703
8;3.772495569092181;3.1441617623602527
9;3.5744288940249906;3.0049194971202637
10;3.4172182469188477;2.8122948179027545
11;3.2796403982532913;2.7346001990163753
12;3.1862371160755565;2.6767470001300695
13;3.0504499418598034;2.6343179658686298
14;2.973626509240322;2.490725158431631
15;2.8948735985143053;2.4550069771003256
16;2.831674777009055;2.4034573377537805
17;2.7409553222664713;2.338319322622172
18;2.664201318444316;2.312862583062936
19;2.59033951005671;2.2799303971886244
20;2.532647481866065;2.2534085265588293
21;2.4854978701169004;2.1994322163662616
22;2.410945007693825;2.223330368242357
23;2.372467302149653;2.1765851348832688
24;2.350652222890133;2.1022580537326174
25;2.29755062733242;2.0511820715296927
26;2.2525417733727906;2.0503976282690948
27;2.2116830663967626;2.02540241288634
28;2.178452738571411;2.0597862748835687
29;2.1463733173522286;1.951553492136421
30;2.123866731418104;1.956591527460064
31;2.0885353616279008;1.945759923455187
32;2.056405494844559;1.946076211546842
33;2.0294001192867137;1.9349446750764738
34;2.0038161272014103;1.8739661832100405
35;1.9783373426002462;1.8898854392553386
36;1.94716061935303;1.9166410650075065
37;1.9478932691281425;1.8663394677085674
38;1.9017277858974062;1.8606321510497832
39;1.8811538579725862;1.8399669464665438
40;1.8563587209497536;1.8397209556949254
41;1.8574708789307846;1.8345881741530343
42;1.8133458844984;1.796326740605435
43;1.8117145390513194;1.8309489119470315
44;1.7861767556073327;1.8345701629204936
45;1.7659135539265227;1.7642643138135294
46;1.7406264602212012;1.7579844261637922
47;1.7211303468385055;1.7729316760060843
48;1.715052640331612;1.7751604554270688
49;1.684116759414052;1.7498080779704286
50;1.6617946406375428;1.7398743293087335
51;1.6477780310560524;1.71609221745877
52;1.6301363045673216;1.7145211733756314
53;1.6289280575611291;1.7488690315949025
54;1.6105501056844571;1.7185257319178955
55;1.5982919773183901;1.7004682492792411
56;1.598477576612254;1.7120791541636962
57;1.5741360723909896;1.6903453763901992
58;1.5676692321037353;1.6801948226041825
59;1.5617974102670502;1.7123469887392335
60;1.5456070491119975;1.6931975987233245
61;1.5248494027810495;1.6935714867924634
62;1.5237341623413228;1.6665901668272693
63;1.5060432280671252;1.655506566834275
64;1.5050506275393212;1.7241930801433538
65;1.4833677807715424;1.6803615651539365
66;1.482405349649517;1.6703432308394668
67;1.4541291230156443;1.643915746009117
68;1.45456730806856;1.6704745212454555
69;1.4382153636096777;1.6460400481954072
70;1.4374735945623403;1.6202317587303223
71;1.427105600790404;1.6410157993338783
72;1.426255768607922;1.60026212401858
73;1.407068283306496;1.6165627883777556
74;1.4040116593861598;1.6346260036193199
75;1.3989248561485974;1.618743890368589
76;1.3844616806978065;1.6266126728431605
77;1.375549621367223;1.6244636220851434
78;1.3668219182162813;1.6473939713782324
79;1.3610651714886268;1.6285579524910023
80;1.3555273597792;1.5945992747910247
81;1.3417155011823374;1.6551503746342582
82;1.3465547286658524;1.614587375924525
83;1.3381499933337793;1.6201010032068537
84;1.3269515714847155;1.6116290788624301
85;1.3311593686385728;1.5958489685619692
86;1.3194501973038784;1.5912874838768076
87;1.31287010450766;1.6085977362717596
88;1.2980357939900338;1.6129288949703355
89;1.2889509650863382;1.6139546391047561
90;1.287007394105815;1.5993094619254336
91;1.2828500165728198;1.6273308069011385
92;1.271930571400787;1.591005827272948
93;1.2651368518261175;1.608330246777022
94;1.268636724776107;1.5886614107396393
95;1.2602371144828466;1.5867181819793843
96;1.2412929741995506;1.5910104415000261
97;1.2403153761455774;1.5925720363782554
98;1.2395068005259702;1.5987201483877747
99;1.2337828625749805;1.6008112320815993
