epoch;loss;lr;val_loss
0;13.785308008391537;0.0005;10.718604049682618
0;7.245023104163378;0.0005;6.5524298266002114
0;5.182262534582632;0.0005;4.8254206638676775
0;4.284726502487441;0.0005;3.899109100103378
0;3.787239892948801;0.0005;3.582411858694894
0;3.4652363407440374;0.0005;3.3285192083460946
0;3.2249296942689885;0.0005;3.154340434925897
0;3.0692404268258255;0.0005;2.8430410761066844
1;2.950269246162005;0.0005;3.1321394678524563
2;2.8092070860771554;0.0005;2.8187709159510477
3;2.7206564381838625;0.0005;2.664830887636968
4;2.6423016651743083;0.0005;2.5926132526993753
0;2.566015529379368;0.0005;2.562336128950119
0;3.728610931306901;0.0005;3.628141125355448
