epoch;loss;lr;val_loss
0;131.20846814819723;0.0005;120.6910449088888
1;98.65378209904688;0.0005;91.39013298521651
2;79.13556868946958;0.0005;70.08094747015771
3;61.054184487155084;0.0005;56.47151764402998
4;49.67775495724208;0.0005;46.197134504926964
5;42.953707129623574;0.0005;40.00124525516591
6;37.57502337580265;0.0005;34.64994730847947
7;34.172605853081635;0.0005;31.404013532273314
8;31.425155462022378;0.0005;29.325182610369744
9;29.2603918783579;0.0005;25.976730894535145
10;27.51331359471083;0.0005;25.261746000736316
11;25.93580091543583;0.0005;24.083190796223093
12;24.86615735517798;0.0005;22.836176892544362
13;23.578760679262402;0.0005;21.957460616497283
14;22.707737972403756;0.0005;21.26372843600334
15;22.307301750083635;0.0005;18.80737438607723
16;21.146688488125246;0.0005;19.885989300748136
17;20.401737770880594;0.0005;19.2432467582378
18;19.909573559078076;0.0005;19.170368742435535
19;19.078313440289836;0.0005;18.942428619303602
20;18.646360556758257;0.0005;17.50308839310991
21;18.474042567666803;0.0005;17.418258697428602
22;18.18071350986497;0.0005;16.428480797625603
23;17.69225911637617;0.0005;16.649978718859085
24;16.970438174949187;0.0005;15.863229888550778
25;16.60276533865045;0.0005;15.81869699599895
26;16.32426938799245;0.0005;15.739318654892292
27;16.00587762394616;0.0005;15.921103233986713
28;15.581798642901518;0.0005;15.352633405239024
29;15.354748739035442;0.0005;15.006096789177429
30;15.096614118705006;0.0005;14.838207995637934
31;14.87088097680501;0.0005;14.565177115988224
32;14.656708024249305;0.0005;14.268511640264633
33;14.292667217151616;0.0005;14.18750251607692
34;14.108151504948587;0.0005;13.960224821212444
35;13.790172460381601;0.0005;13.426289791756489
36;13.653369306563265;0.0005;14.238858496889154
37;13.377827410059371;0.0005;13.507583009435775
38;13.309846841371977;0.0005;13.778205597654303
39;13.018048844006191;0.0005;13.650783173581386
0;13.75445043576632;0.0005;13.444598593610399
1;13.543506071407228;0.0005;13.950754794668644
2;13.36150641404932;0.0005;13.41182426696128
3;13.28024303173748;0.0005;13.645536503893263
4;12.989072783074581;0.0005;13.338908783932949
0;131.36702770049135;0.0005;118.29156753864694
1;98.04447522645646;0.0005;88.15156766201588
2;77.25365470663132;0.0005;62.890313168789476
3;59.834351531618644;0.0005;48.5649605609001
4;49.38272656770942;0.0005;43.04372052943453
0;42.535041214389985;0.0005;40.25144272662224
1;37.09698491674669;0.0005;35.454959098328935
2;33.785556971549454;0.0005;32.348881680914694
3;31.109497668912322;0.0005;29.50511500175963
4;29.00717986968892;0.0005;27.733049656482454
5;27.01455449107684;0.0005;29.41519252290117
6;25.61822953475523;0.0005;26.17151402412577
7;24.414141603811956;0.0005;22.97329668288535
8;23.13939429652782;0.0005;21.77456429664125
9;22.26519575632358;0.0005;21.642430427226614
10;21.62531072615156;0.0005;20.2293827685904
11;20.80216217840333;0.0005;19.64044350766121
12;19.939966016695873;0.0005;18.099565374090318
13;19.637249076581796;0.0005;17.819197208323377
14;18.92633940401324;0.0005;16.715907654863724
15;18.313627882140555;0.0005;17.134650017352815
16;17.410023475230616;0.0005;16.85090110657063
17;17.45217437303628;0.0005;17.489364319659295
18;16.915859055177172;0.0005;16.800744178447317
19;16.64795444166667;0.0005;16.5495533334448
20;16.06917317714254;0.0005;30.33215520737019
21;15.851368197073237;0.0005;15.217979126788201
22;15.506540705847282;0.0005;15.440675248491003
23;15.037765686950285;0.0005;15.473420011236312
24;14.824710729957449;0.0005;14.803950269171532
25;14.397814086527548;0.0005;14.451136751377836
26;14.061112427760333;0.0005;14.570522014130937
27;14.0504131810051;0.0005;14.905289781854508
28;13.840478418658934;0.0005;14.663784788009968
29;13.616686304269678;0.0005;14.624534282278507
30;13.21182422900826;0.0005;14.187403699184985
