epoch;loss;val_loss
0;15.711350990866272;11.30737397492126
1;9.476818299067403;7.254826227694458
2;6.957771355564657;5.563236230359403
3;5.650212908315501;4.581368680497334
4;4.910743093521119;4.152907098155068
5;4.450678471648589;3.8422169786322775
6;4.11125941952673;3.4530138932532517
7;3.8595672272301376;3.342990083686692
8;3.642038479853989;3.104838636391326
9;3.4766798446320903;3.1116466319328024
10;3.3248438835629566;2.9459789031297454
11;3.191940520386383;2.8918388770098407
12;3.0720778119607752;2.6857419176093917
13;2.9741832163138713;2.647656020808492
14;2.902276171355193;2.559774500296636
15;2.8086568886172385;2.568310577677205
16;2.7254089034164792;2.564728341729711
17;2.6523304198115203;2.4774537387058286
18;2.580917822806257;2.311410953245256
19;2.5211494762825217;2.3324241083394432
20;2.4750696079140178;2.3272008297643367
21;2.4244824386346315;2.2315780713134945
22;2.3815970548945598;2.1657492588562377
23;2.3416982729681752;2.124740402247599
24;2.2795627885736804;2.1633450436960993
25;2.2364670397578204;2.0947811578185047
26;2.2018777392689746;2.0699160514757375
27;2.1615728081892236;2.035597618268833
28;2.117539777461373;2.0085823571473265
29;2.0942569234445125;1.9918026172279923
30;2.070949728374339;1.9772846862940718
31;2.0439510145441653;1.9457558640779424
32;2.030272642747127;1.9318523888600572
33;1.9891619954758681;1.9451997770597182
34;1.9729837543151347;1.8872601831337916
35;1.9448817507253584;1.9607348445232606
36;1.928930455107072;1.9274987429137727
37;1.9006202487398445;1.9346710093173802
38;1.877199328092406;1.890116717896943
39;1.8624284294580036;1.8498241448174275
40;1.8389477638068565;1.8232428444130802
41;1.8159801854928168;1.8491080908487014
42;1.8096997550785516;1.8498653971896497
43;1.7876583306016864;1.83273439588638
44;1.7715745264443314;1.8285800311107685
45;1.752512859489764;1.7980807689337077
46;1.7315467022601698;1.7686589173487226
47;1.7272955746147003;1.7541687571555862
48;1.7010769664065586;1.8156273350216667
49;1.7025411846606584;1.7579535444173051
50;1.6959123069469983;1.761726607601932
51;1.6675522310221778;1.835282337418014
52;1.6592777592691443;1.7495630679087841
53;1.6350538686109461;1.7266949752181866
54;1.631573254758514;1.7607661492467315
55;1.619664060268032;1.7397709763836395
56;1.607509675828853;1.7702478125982641
57;1.5895091083641832;1.8062062090936235
58;1.584475189447403;1.7467259306836789
59;1.5708984597063456;1.731396573252903
60;1.562345201056055;1.7286046562710298
61;1.5574755759475922;1.6667795304864257
62;1.5595478541013728;1.7116421211498762
63;1.53651755073519;1.701259236752453
64;1.517906299240546;1.69084679786759
65;1.5179097954880236;1.753951548886901
66;1.4995018393616266;1.7104091420041623
67;1.489402217535044;1.7436674942690211
68;1.4801631624292744;1.688948950933517
69;1.4750201095372668;1.655887038043491
70;1.463410308756129;1.6799987351176016
71;1.4556700107491147;1.6641673516506383
72;1.4494182744485071;1.6312192841781856
73;1.441202404837254;1.6333136918077833
74;1.4197737609543517;1.7152528721074716
75;1.4181783125909924;1.6619515016080406
76;1.4134364449857189;1.6835437085030522
77;1.4063558882340688;1.7218158916731028
78;1.4026285593471666;1.6145203125053342
79;1.3959850627082995;1.6378404954721368
80;1.3820893703354877;1.6766734054063352
81;1.375498026675313;1.6516123349726783
82;1.3597909790341987;1.638304937112142
83;1.3548301498492281;1.645686082675422
84;1.3611460854788409;1.6239621277401035
85;1.352278944972562;1.601651730031042
86;1.34886033184076;1.6302054787254878
87;1.3246934443786798;1.6462831128061013
88;1.3214705167948946;1.6809249915947064
89;1.3266180043754732;1.6538948796458954
90;1.3068921805215339;1.634261664348967
91;1.2961366237113285;1.5886499754665875
92;1.299580756673057;1.6481685302787572
93;1.2984585672492976;1.6128333335991112
94;1.2858397109865234;1.5988857626811834
95;1.2870401562546854;1.6424406709980692
96;1.2676019438754245;1.6594859472375836
97;1.271481384501592;1.5794913867421763
98;1.261881003755511;1.6195030882408545
99;1.2590447106007028;1.6117542692269002
