epoch;loss;val_loss
0;16.81061256228022;12.482593591516103
1;11.349922967385737;9.162439974589146
2;8.563150695531775;6.706957494785421
3;6.792897955912282;5.438584613877709
4;5.778646745211224;4.837085547975298
5;5.14148078701665;4.221509297235781
6;4.674686935363157;3.940839975004476
7;4.364589285266512;3.6465762756546467
8;4.083424296492563;3.344001333371824
9;3.8742158304315355;3.2090669347137117
10;3.685686846279367;3.164704323882777
11;3.5226708972489447;3.0157308516362593
12;3.414723474900191;3.121807961102806
13;3.3921756673845493;2.8329464966485864
14;3.1593208924987564;2.7131948748706605
15;3.1295869611678353;2.6147686344016257
16;2.983864648343381;2.5988492775429344
17;2.9316914609820386;2.5297361996255403
18;2.855487905421473;2.4682173607476567
19;2.7672686357249026;2.3803865106758155
20;2.734009235221664;2.4316948561016045
21;2.6642967656678733;2.3627170334275847
22;2.596785097358849;2.3207004782091523
23;2.5327041232024783;2.2744201360943848
24;2.4812467163157184;2.1934188209255665
25;2.4417568628108404;2.2263195499025454
26;2.411871844112904;2.2124391532827667
27;2.3408467923983816;2.110976727685439
28;2.286589630612696;2.120196707279752
29;2.2296005903082716;2.0734054197341885
30;2.187038655518487;2.1895100256907436
31;2.1662060040595845;2.0528508716714886
32;2.132022332654765;2.0448742899619017
33;2.086721176355375;1.9588917503406442
34;2.0562588011725325;1.9486574244470083
35;2.0325259934401383;1.9525361954073759
36;1.9987372783869775;1.9398889007829494
37;1.979305514793659;1.9875404146236006
38;1.9517681791276467;1.8835457970391267
39;1.923145923622409;1.899087437540778
40;1.907481208130654;1.8396796501493415
41;1.8986064543612806;1.8628038583620654
42;1.8699371416617863;1.8372834051203843
43;1.851336771777602;1.857527940761577
44;1.8275197406897699;1.8362505333953163
45;1.8287499836375245;1.821880245745085
46;1.7894095165460266;1.8180417019194326
47;1.7695390938595825;1.8000938873374015
48;1.7594856575132283;1.8221617140640363
49;1.7372677810197519;1.8079957665044342
50;1.716696926079031;1.7939718669517033
51;1.7077663715072846;1.7994380467829176
52;1.6998576827560994;1.7793075650238739
53;1.674533704354819;1.8105252052532927
54;1.6654615367558945;1.7895518291972166
55;1.6538646094960097;1.7491678869175795
56;1.6499157354678686;1.7512325212383697
57;1.640913693475676;1.7633420908247222
58;1.6261221622896354;1.7556406210756068
59;1.5999980449638365;1.77346456539893
60;1.5981795760847521;1.734313045983303
61;1.5917761735910727;1.7167267208973533
62;1.5673217035792306;1.7538350180446713
63;1.5746545495111337;1.7191873471031165
64;1.5457887564673989;1.74644853149204
65;1.5446271809904877;1.7024193576716056
66;1.5288477328918557;1.7156037795706274
67;1.5192982293121366;1.6807739146854668
68;1.506176678486684;1.7119216682565328
69;1.495651803038095;1.7452659729734694
70;1.512594026818203;1.6845676449979943
71;1.4911521472456901;1.6741393800303097
72;1.4799900035493458;1.6903547971275807
73;1.4745984283834739;1.6724869692667785
74;1.4667823095644734;1.6811372305566887
75;1.4496006160244488;1.6648797787883673
76;1.4433507250540958;1.6949169753962696
77;1.443191330425401;1.6689996286644222
78;1.4266513629116964;1.6632965135840085
79;1.4212656212326757;1.7041818561754416
80;1.4092551521562868;1.6704907129285098
81;1.3940013498614068;1.6828469928681655
82;1.3902605759949767;1.6306127700711985
83;1.3749069766345057;1.689481378220483
84;1.3684514580426599;1.6667764015702065
85;1.3704993756607287;1.678450074459423
86;1.3614341206868128;1.6684708185160246
87;1.36633417798412;1.6620505789980438
88;1.3517838457290738;1.635228709945704
89;1.3378518296061799;1.7001827007905863
90;1.3357463435553238;1.6777630119193163
91;1.344646151672589;1.6626166790384034
92;1.3391706754991075;1.6736403666163646
93;1.3273604772488623;1.664364754871529
94;1.3124294428032037;1.650607374455804
95;1.3079576490211426;1.6908234323493239
96;1.2965266773954156;1.671171029726292
97;1.2958165303764804;1.665727432161958
98;1.2912612343660552;1.6325812838631848
99;1.2827051500725608;1.6447407969209922
