epoch;loss;lr;val_loss
0;16.12955628283716;0.0005;13.791437507064025
1;13.308827253053025;0.0005;13.002630289680406
2;12.534919629513423;0.0005;12.467371681225805
3;12.148439798706342;0.0005;12.799933153177317
4;12.15368453629695;0.0005;12.875857762482733
5;12.596034524744146;0.0005;13.826553128829609
6;13.639901384644507;0.0005;13.40982097989185
7;13.376945973247205;0.0005;14.107782404275204
8;12.684299694830788;0.0005;13.263091226354096
9;12.087056800472512;0.0005;13.47495111891035
10;11.83230385159145;0.0005;14.993094736279415
11;12.997441899182043;0.0005;14.934837485757635
12;13.020404514484314;0.0005;14.698501023096837
13;12.479112863443545;0.0005;14.394231796264648
14;12.338307057346995;0.0005;14.894124279581375
15;12.25380978462493;0.0005;16.36194898095892
16;12.639158912150863;0.0005;16.86331517843936
17;12.553227300328194;0.0005;16.468284833703056
18;12.57079935637057;0.000100000005;17.906300633272053
19;12.559533166366561;0.000100000005;18.10786679202648
20;12.528803860613374;0.000100000005;17.62756934305744
21;12.510356269901235;0.000100000005;17.63428768661201
22;12.502531119497712;0.000100000005;18.424689709169467
