epoch;loss;val_loss
0;16.158154749069883;11.45013090919594
1;9.97207151081034;7.644562318969627
2;7.479977726776812;6.175267529798253
3;6.196590357358914;5.085538739101895
4;5.40004897037157;4.476055491048272
5;4.8789967127743;4.15837912431369
6;4.482981254454232;3.837447036361073
7;4.168325103445259;3.585652337206303
8;3.9190946081972404;3.2754509584911484
9;3.7213604051058167;3.153505627903177
10;3.526703179003979;2.9961061526199115
11;3.3613634968349126;2.8813181667063836
12;3.2207685440575853;2.8325229467708826
13;3.1108618667558927;2.7036048968471222
14;3.0037680968339653;2.6514710543695412
15;2.904633510093342;2.619908896253629
16;2.8363576660385417;2.476681293027797
17;2.7445195999182683;2.426039693604075
18;2.683653915156284;2.4429943491659256
19;2.6180980338464614;2.3827388227859614
20;2.5572075912685666;2.2636677550473507
21;2.510241802543178;2.2745880416142437
22;2.4449216032996466;2.2226231848572287
23;2.4092462420734067;2.1902752044437763
24;2.3585755686322423;2.249144863058185
25;2.3078836912071754;2.1080908537978846
26;2.2645347538214673;2.0716385322983957
27;2.242877286541155;2.131490961518078
28;2.198941093052412;2.06970782155711
29;2.1725041261950166;2.0339391048063282
30;2.133311621468056;2.1071530078637872
31;2.1097956765223085;1.9998526604973532
32;2.0949146155860334;1.9832901265411502
33;2.0605287455035772;1.9685657271927266
34;2.0205829038287484;2.0297134008731827
35;1.9908529583776768;2.0090605476780126
36;1.9812553639207175;1.9479590848039727
37;1.9592116586827146;1.9587161010950318
38;1.933401617432595;1.875813287346099
39;1.9004489051641618;1.9309765607215683
40;1.890277324692078;1.8311537598117167
41;1.869904330922663;1.8898563634252314
42;1.85065180764999;1.8741463858889058
43;1.8363852252918311;1.8772168925171566
44;1.8155594942037323;1.9135826810320735
45;1.7956269058322119;1.8642173449020432
46;1.7888976551096858;1.8770061648095857
47;1.778815836952419;1.9162962883953552
48;1.748907567181186;1.775550507931251
49;1.7311037989137004;1.790236842263405
50;1.7212803428070897;1.9290391325174014
51;1.7132827493646017;1.7967181926781268
52;1.6941455160128118;1.7525176141131973
53;1.6828497297510867;1.7948383142631683
54;1.6587742092049391;1.7386225978403993
55;1.6460284963601295;1.752930437945776
56;1.6321850530436894;1.720306111420793
57;1.633167264485724;1.7517351311683071
58;1.6246553797743226;1.7896113027287617
59;1.6062883184607715;1.71657738557953
60;1.5918123678925733;1.7707292784599993
61;1.593451477710771;1.812475717344385
62;1.5776114158898933;1.6934234530510266
63;1.5646620839513423;1.6907425321371625
64;1.561144718784253;1.7118422480767248
65;1.540853145855214;1.6898917038151418
66;1.5239324712393316;1.7044547688131029
67;1.523096851260207;1.6707434331700934
68;1.52521056789423;1.7009254844695427
69;1.5070479307342117;1.7358993739860453
70;1.493424278121764;1.6962866049611802
71;1.4898506451746887;1.6892828049945132
72;1.4682059570598154;1.6464403108344792
73;1.4577615433195092;1.6555947444071017
74;1.4574902794131117;1.6859904804573385
75;1.4852257345406916;1.7094995777944788
76;1.4458664792125508;1.6978888443825881
77;1.4327024602684362;1.6692667797159295
78;1.4169736572094194;1.6661752814651507
79;1.407304217885349;1.6643551783059825
80;1.4008323174084212;1.694887863053464
81;1.3899638342094052;1.7042670784584864
82;1.3920657181189087;1.6646228942910894
83;1.3793204472794571;1.7077224010462093
84;1.3757966381044726;1.7183870218742747
85;1.353420822139171;1.6617905233140295
86;1.3552174986296592;1.721903770403627
87;1.3509606069147104;1.6828662504469338
88;1.3489516862085742;1.6528209851696747
89;1.3358108894379828;1.6738891531789148
90;1.3246157743886842;1.7434379232240422
91;1.3155887730546652;1.6689540916865735
92;1.3169330044997372;1.65336276641789
