epoch;loss;val_loss
0;15.70548634577111;14.273282734501246
1;12.52281521632769;11.026703617860129
2;9.957188377512432;7.8797577091459345
3;7.7548458998883145;6.24863197865626
4;6.444021374738021;5.286224524438964
5;5.6442447221250704;4.675205448357213
6;5.081279084633496;4.304206204919162
7;4.651480755936643;4.008844135444405
8;4.336249648238058;3.736493642438895
9;4.066050981500077;3.535645783821224
10;3.860103227860947;3.3364198737890014
11;3.693438519494879;3.212505572684813
12;3.5380298206095517;3.0754018010456323
13;3.3982285372893375;2.9701162765002795
14;3.28380027865423;2.893345913494837
15;3.1959634291714396;2.8574301181088053
16;3.097663940417591;2.8501414977960557
17;3.0131842137291676;2.7478010062286056
18;2.951407908287016;2.6624966885057257
19;2.869799401474754;2.607397273522635
20;2.812924593976636;2.5502384220544214
21;2.76164942961779;2.5084114989648034
22;2.692327408572936;2.480969597539995
23;2.635145322179381;2.521511792068761
24;2.5895373894814986;2.444878021067051
25;2.5450937141262093;2.4048900666376665
26;2.5153197266879754;2.350669807933441
27;2.478437004559201;2.3879010471051214
28;2.442756912866701;2.288300388265122
29;2.3981344703778467;2.2480308497961645
30;2.3761115579411727;2.2338620288364273
31;2.3304401585317347;2.212105584552311
32;2.3160284261827786;2.144959860933332
33;2.278800364660677;2.2587427427500777
34;2.245749079942523;2.1370876720266154
35;2.2212476559668692;2.152523234826346
36;2.1947693051610475;2.1240149968901365
37;2.1611982555059113;2.137081236909189
38;2.1509728475589296;2.1155751204354756
39;2.1310979784065607;2.074824885407566
40;2.1072542273874104;2.0509475125454926
41;2.074254760239604;2.0487267334948536
42;2.0670779819424228;2.0361731829006433
43;2.0391180829213345;2.075082639286883
44;2.0200540453530236;2.005211926487059
45;1.9964616544626628;1.986820048855842
46;1.9857977378196365;1.9353931908061917
47;1.9622999545152728;2.0597255779399934
48;1.9682747178165925;1.9690446883245867
49;1.9281157142098346;2.0468602161551144
50;1.9223109395423401;1.9660436609571843
51;1.9104402026418075;1.9667577854682257
52;1.8876180030804777;1.9928670421194177
53;1.8895451764983573;1.921173579311332
54;1.855399437975688;1.9705022085907016
55;1.8532090184020906;1.8870953491097164
56;1.8258833528057459;1.9039224520422737
57;1.8260366793195428;1.8720558108670897
58;1.8069633739823938;1.8835573337656668
59;1.8044305828729905;1.8799033058922532
60;1.7811605242830564;1.888738259612446
61;1.7753183771842311;1.869841837727674
62;1.771263585062477;1.8450142781975214
63;1.7497861566687571;1.859554797726462
64;1.7368239458266053;1.8336893063803061
65;1.7324862154760432;1.8325741312402857
66;1.723805297681325;1.8276209887784545
67;1.7163099941782436;1.7946219842286375
68;1.7104394384053196;1.8689599387129276
69;1.6923936315770824;1.8505735631049263
70;1.6732950246551868;1.848848300485444
71;1.6593802007624094;1.842534714527064
72;1.6468602154533325;1.8354307095177398
73;1.6499131477117719;1.732755613455652
74;1.6344387808322296;1.8207393748267078
75;1.6468963503469978;1.7813405655203114
76;1.6340424670062015;1.8209563718944886
77;1.639050460910134;1.7515765793670077
78;1.6100940598831575;1.7937417313371593
79;1.601619746722205;1.7478983741290017
80;1.5953132211520435;1.7915934804305191
81;1.5848427092091966;1.8441407167889687
82;1.5815549867198737;1.7865898069540336
83;1.5779834765514555;1.7909539521456443
84;1.578559884642087;1.79233737332983
85;1.5521096954182985;1.748009991974658
86;1.544218355716194;1.7502504707304973
87;1.5384734141606065;1.7412756055908987
88;1.5422954457652862;1.727760061014941
89;1.5452377662706827;1.792819740014084
90;1.532630465702354;1.7407540866577276
91;1.5174841873758285;1.8278481475523511
92;1.5243145706060635;1.6933442341582394
93;1.5022774478985792;1.7118547281147214
94;1.5021595819434648;1.753164486674416
95;1.4796906168783233;1.765724664875564
96;1.4936609668197132;1.7213233882251897
97;1.4742051118358084;1.7276215302585003
98;1.4662199457424046;1.7298941294562544
99;1.4701822193894023;1.7611046303488338
