epoch;loss;lr;val_loss
0;2.5927087342283834;0.0005;0.7073291904405592
1;0.9262222210094913;0.0005;0.5425945393473749
2;0.7935343983402421;0.0005;0.5147132004853423
3;0.7370642134521651;0.0005;0.4838095550072189
4;0.7055112611839821;0.0005;0.4936038528131944
5;0.6813828449734202;0.0005;0.4581699334311645
6;0.6719957182250417;0.0005;0.4708037380551594
7;0.6639143945002043;0.0005;0.4524732213927585
8;0.6599169485163068;0.0005;0.466660243427535
9;0.6584565803299135;0.0005;0.44765431629007346
10;0.6642646274750496;0.0005;0.4504134722908024
11;0.6671004537516481;0.0005;0.46861249455400983
12;0.670080304333456;0.0005;0.46957481235665055
13;0.6759978434996493;0.0005;0.4792035542607516
14;0.6847550629701976;0.0005;0.47406268683428937
15;0.6918910210176502;0.0005;0.4780799291991003
16;0.7102107386422649;0.0005;0.48805474303727275
17;0.726618769801234;0.0005;0.4916336448043312
18;0.7408505207339849;0.0005;0.4906206072452686
19;0.7501784222626589;0.0005;0.5416590174518011
20;0.7675408578844509;0.0005;0.5400422025932796
21;0.788764827892942;0.0005;0.541175925272005
22;0.8040076982937475;0.0005;0.5749002627836379
23;0.8105343899307081;0.0005;0.5832555888876777
24;0.8260770798733308;0.0005;0.587614412441012
25;0.6805465166707013;0.000100000005;0.46563854014649686
26;0.6203680389510505;0.000100000005;0.4538541198495741
27;0.5995296330436606;0.000100000005;0.4302323767693778
28;0.5807764530672607;0.000100000005;0.43362777005415043
29;0.5719689703453245;0.000100000005;0.43458459824525436
30;0.5617470236567219;0.000100000005;0.42058550847342685
31;0.5529282519130995;0.000100000005;0.42219448546318983
32;0.544457787091106;0.000100000005;0.4082534324218746
33;0.5438026041483871;0.000100000005;0.4092620514535213
34;0.5370898645512632;0.000100000005;0.411639921464972
35;0.5348138963568124;0.000100000005;0.401632474823877
36;0.5277623806959927;0.000100000005;0.401587729854242
37;0.527885727122726;0.000100000005;0.3962672362154734
0;0.6225411428790352;0.0005
