epoch;loss;val_loss
0;15.580389324959961;13.000339919658748
1;12.448100286787728;11.299665225833557
2;11.147971391192335;10.099130774942205
3;10.116550786531137;8.887435174531968
4;9.293791126884452;8.140289183548298
5;8.671676966201685;7.419207933283007
6;8.111367021617156;6.774548231196325
7;7.614115312821219;6.330912388885448
8;7.1826429809305745;6.021156096691417
9;6.860660607994986;5.558404111706861
10;6.573432502151749;5.448915975295759
11;6.308307072431996;5.1743637389391175
12;6.100892013992156;4.928930790688393
13;5.884076650073171;4.824998838311298
14;5.703954146615413;4.70647453485172
15;5.528473366726656;4.4613806030649314
16;5.381980800695247;4.357778747811768
17;5.239440749201633;4.283150412749001
18;5.119365659234217;4.133306059658722
19;5.000990944368688;4.117293131467962
20;4.896463763341373;4.029477895082791
21;4.811731912525577;3.863907157015723
22;4.705405514146074;3.820461621987315
23;4.639242882600121;3.841489752748502
24;4.558128698462972;3.733827547986267
25;4.488535427524204;3.676225208012988
26;4.422140980748986;3.6003020156284107
27;4.3579074772697;3.6203236283813314
28;4.2959421443683965;3.5344177833985815
29;4.216452206541274;3.5443782610303027
30;4.184677834895614;3.5115486715437925
31;4.1345843888289044;3.4408351256715357
32;4.093368057771289;3.4416666442485897
33;4.035915347483448;3.4224510863180657
34;3.9943379430709283;3.3523567457734957
35;3.940283898124799;3.374791574546103
36;3.9188873306885226;3.2604843132950196
37;3.873237030130341;3.205350888959748
38;3.8522999496257984;3.1920079355422373
39;3.8072824303986077;3.248631118757329
40;3.7713197697073877;3.1366073526563394
41;3.7406009026082003;3.187816343497764
42;3.69698607495729;3.1508131910855686
43;3.6731621677799082;3.047953387182388
44;3.639965686941255;3.083846821216108
45;3.609416267069637;3.1496260261302664
46;3.59582135461905;3.0565137604937105
47;3.5565417365974565;3.1037164357178373
48;3.5348366051782256;3.052885329296224
49;3.498911081187463;2.9470341164096947
50;3.477338256466664;2.957129400259897
51;3.4437210245504772;2.8860322496207607
52;3.4194531047046652;2.930191245597426
53;3.40942959712772;2.9100653889804398
54;3.3773582355718226;2.8624010969450886
55;3.3594112239208855;2.894081079901624
56;3.339916135826861;2.8286523386496287
57;3.309606218605743;2.8903887057828594
58;3.2797487361092506;2.7851154803744356
59;3.2841699195100964;2.8027896780629886
60;3.2583020488760988;2.810191679515357
61;3.2493909251775226;2.8010072544556874
62;3.2267788897677643;2.792498058017574
63;3.208794213717414;2.7770610127464566
64;3.1934557080705828;2.71711263560511
65;3.168326996866374;2.7258268766566287
66;3.1554573138513273;2.75656016039926
67;3.1274108130138236;2.7833867022579577
68;3.1265630803474713;2.8321256378865787
69;3.1099829993656103;2.6820695039115434
70;3.0893277206255543;2.684089134128746
71;3.0693457675325577;2.69078825552514
72;3.065186160247613;2.6682212441091817
73;3.029878697428895;2.6991522539322075
74;3.0416001174756078;2.7120101437797763
75;3.009658191662819;2.6155403012270257
76;3.0093463404422627;2.6142280808246485
77;2.998376763240825;2.608851681266235
78;2.9803927522225275;2.6553616517432737
79;2.9713328344601226;2.584375547372557
80;2.958623509434233;2.592198487310534
81;2.9334611881394492;2.627633189485205
82;2.9440726409402616;2.5943667069805563
83;2.9376420016104814;2.5994145972623888
84;2.8908337335724714;2.6468990847516913
85;2.9025990656306275;2.619880968274045
86;2.888752239505235;2.6245098661036756
87;2.877711108739778;2.5457995728095115
88;2.869149247507029;2.697989494300141
89;2.8517547748389442;2.578193439455879
90;2.859038609591927;2.604665343895409
91;2.8344453696965437;2.5738606301260694
92;2.8320325295699167;2.5120522870108823
93;2.81722850971435;2.556251657877955
94;2.80679791964265;2.5728863007131153
95;2.797475141387769;2.5021474627650524
96;2.785839393645631;2.479058766039847
97;2.7787147139409814;2.4777978264547715
98;2.7633444742569093;2.4764374644049605
99;2.758149100708047;2.4987684962269925
