epoch;loss;val_loss
0;16.067912297396717;12.926015615463257
1;11.322818050405607;9.267534857852452
2;7.95993740951064;6.083485562948916
3;6.160344178399026;5.251655536094007
4;5.217375132136857;4.360022531270205
5;4.609787312118269;3.8392524284337943
6;4.181892316878386;3.535217002568105
7;3.881543053516426;3.2537578213292533
8;3.6395858368296796;3.154970391468427
9;3.4414413367196124;3.0105419472490924
10;3.287130289811034;2.8435475334088265
11;3.1428611176019636;2.6804828312769775
12;3.042388655478094;2.618552788606684
13;2.926247344640854;2.521852275835963
14;2.8407028506145764;2.5071327993069876
15;2.763247973962473;2.4144573078675844
16;2.682531780435575;2.4445167122718177
17;2.6081184799456016;2.345161402507015
18;2.5567310294597543;2.268594812880898
19;2.501566074028643;2.234433557389225
20;2.457306412721919;2.2256578250214796
21;2.4051614210071133;2.1871839176123227
22;2.3525449498588795;2.1854710924751597
23;2.3245639316510065;2.1063871199708033
24;2.2926807027909883;2.0740339417216833
25;2.247836627978655;1.9912211646959914
26;2.21245515311847;2.0639642035582555
27;2.170740936389524;2.047808522364604
28;2.146546520366021;2.0091553586702005
29;2.117317415784706;1.9916146625961852
30;2.088077894418646;1.9525773686141454
31;2.0644643223170536;1.9924993451429889
32;2.0374459905892675;1.9223391422668186
33;2.030885814645912;1.9162554676592933
34;1.9974612124325364;1.9442314195419368
35;1.958969722772384;1.8812459508497086
36;1.941435512280793;2.035750907387718
37;1.9157322316108147;1.8550225065760193
38;1.8887294847636336;1.8909547217190266
39;1.8767598229476403;1.8388537647087333
40;1.8631523135771417;1.8519449463108075
41;1.8472057864769609;1.8541974378476702
42;1.8345717305862974;1.9043726940618082
43;1.8050599471588593;1.8518825430143928
44;1.7935742491420223;1.8988574056701086
45;1.7801798816514334;1.8080215841191987
46;1.758868218950835;1.85237400018965
47;1.7478692910205411;1.8103360048941175
48;1.7327665725024213;1.749404015802211
49;1.7152745347965754;1.7445277553355072
50;1.7034120909024777;1.7376566530002056
51;1.6901909124582803;1.7540370959558005
52;1.6712573390845722;1.7980742664455591
53;1.6650037970999714;1.825361802931329
54;1.6496737094725753;1.81085062918863
55;1.6441169414278474;1.7511073875844674
56;1.6254685748592406;1.7581220893765699
57;1.6217097378567111;1.7243519476114344
58;1.6087779610154378;1.7534191063832771
59;1.5996921615269877;1.7531113286869728
60;1.581805880086934;1.8149942271775454
61;1.5654899954029409;1.6923703478728134
62;1.5621146458050632;1.7679407409474206
63;1.5510542322572922;1.7120686922380124
64;1.5366491070989887;1.742865524433723
65;1.5282608942242133;1.7138542475039291
66;1.5170289868354632;1.6986503698271533
67;1.508186854025439;1.691740513624508
68;1.4948022627959516;1.6949902900194307
69;1.4941280109307915;1.7004907616574911
70;1.4847076661928569;1.708485629640107
71;1.471006811239086;1.6793409311349112
72;1.4548542340343353;1.6915612601180612
73;1.4700638201388345;1.701631663773658
74;1.4393320128511522;1.711156376367526
75;1.4356476197636634;1.6671353569345289
76;1.433339591776991;1.7176281910523141
77;1.4345377728914364;1.6409945969594224
78;1.4176663779198704;1.72742240210989
79;1.4158819949948753;1.6652343882011182
80;1.4030411274737489;1.669034485696096
81;1.3980523167813006;1.6690565727359892
82;1.3939450097058381;1.674823603262148
83;1.3764906208462593;1.701988362528214
84;1.375095198683598;1.6666335138198025
85;1.3583411201630933;1.7150928767379798
86;1.3648791465451595;1.6391475831950235
87;1.3521654540333141;1.6562962474040566
88;1.3453172688530282;1.6422572730879637
89;1.33796265996941;1.6702601428747372
90;1.3361419531911596;1.617011088647361
91;1.3360789421662518;1.6651642567535758
92;1.3319191857630541;1.6289236469418782
93;1.3104378710447087;1.632007345484406
94;1.3174237857201603;1.6912930487664204
95;1.2950889559713772;1.642628846793202
96;1.294991098590121;1.6305835977779148
97;1.2839891857821926;1.648327132790116
98;1.2805633540049324;1.6535294274298977
99;1.279251093759395;1.6642382542272054
