epoch;loss;lr;val_loss
0;16.030009100309126;0.005;18.306476120840067
1;15.466936700955982;0.005;16.945038299995446
2;15.495883400197316;0.005;16.53688677902719
3;15.816145984416385;0.005;19.84549058299111
4;15.971597295077384;0.005;24.09077288040509
5;16.18013733009147;0.005;16.939702950393727
6;16.029304422937972;0.005;22.57756891934025
7;15.892085644520064;0.005;21.210863860499977
8;15.687412222788279;0.005;19.723599631157295
9;15.799002431606604;0.005;20.81649996791678
10;15.947058630785879;0.005;24.079967284435558
11;16.079795273199142;0.005;16.017142378157825
12;16.17194819870701;0.005;27.38485659993821
13;16.790060067971687;0.005;18.2459485305637
14;16.365972781046775;0.005;26.60270843599052
15;16.566558133413455;0.005;16.600250623125206
16;16.444711175799725;0.005;16.622810150979006
17;16.620238751871824;0.005;17.01136448173647
18;16.643191382031432;0.005;16.793972572985222
19;16.645377047753996;0.005;16.510579132490125
20;16.757667961105067;0.005;16.74823375633563
21;16.869511365765653;0.005;21.236524213797107
22;16.901791846404674;0.005;17.759399782174572
23;16.417034992034463;0.005;24.310009682993936
24;16.3522545934424;0.005;26.243507040440065
25;16.381024726933816;0.005;21.199452167225196
26;16.207666905920785;0.005;33.78287517907953
27;15.470805145956607;0.0009999999;23.530965235023622
28;15.27270039176486;0.0009999999;24.684831331917827
29;15.225794483328418;0.0009999999;18.78171179892574
30;15.200583898466961;0.0009999999;25.805130692957277
31;15.419774853233656;0.0009999999;27.794918266880394
