epoch;loss;val_loss
0;16.12157822193508;12.645027028621215
1;11.49854801068334;9.319096115590694
2;8.504825398193269;6.422600411825149
3;6.54548364409173;5.083390152415546
4;5.51396204505963;4.446472767121628
5;4.882302478352038;4.030584359693217
6;4.4517607548380145;3.6457185029789367
7;4.135583020570273;3.4233714125637897
8;3.880927481874368;3.2268652254867245
9;3.6759582632477317;3.0619502436454598
10;3.499269892791113;3.028312533511401
11;3.357297959756066;2.7881837118332085
12;3.1918319814692215;2.7174067448715435
13;3.1133646238063126;2.597320185033817
14;3.004341021746305;2.548888138140452
15;2.913587317958777;2.472825496369542
16;2.849731087486955;2.4702981348340596
17;2.7932504661636575;2.4052708165944594
18;2.686394931106603;2.3550902650682466
19;2.588409124795711;2.3054349177338014
20;2.5310971493731276;2.2458644309096307
21;2.4605443635841118;2.2117635654315886
22;2.404856389925008;2.1520395191319603
23;2.3572046223850354;2.1410874101403095
24;2.3142852486341683;2.099164620672841
25;2.283968399906475;2.1468925398898824
26;2.2260198569002316;2.036853607998803
27;2.19781518666374;2.082345357983819
28;2.149761835418461;1.971551481452361
29;2.1258956783277143;1.9798057920235765
30;2.0915888777947615;2.0170327073102667
31;2.0627363321252217;1.9736830057145525
32;2.0445287917295927;1.9324309361874086
33;2.0253109786272145;1.953019975960643
34;1.9973625295059687;1.9013987674532573
35;1.968567030555174;1.8879371207777762
36;1.9439600425070476;1.8852678179401139
37;1.923702302710884;1.8768672323285174
38;1.9058293433094924;1.941235982925185
39;1.8768234139907323;1.8315275555130712
40;1.8604621427418597;1.7963999122963665
41;1.835595108116527;1.823843219551085
42;1.8279394106922637;1.7833832025236727
43;1.8032551816345308;1.782087011572204
44;1.7893111829397157;1.769409973574772
45;1.7806554314228311;1.7692960791216998
46;1.7702455858535193;1.765701197609548
47;1.7424517658747685;1.755412957045562
48;1.7335776806540075;1.7611917812098121
49;1.711366446539322;1.7414378016726009
50;1.7096331684961295;1.7493434799926095
51;1.6827404471726055;1.707794344580523
52;1.6697738428721567;1.7401442815479897
53;1.6575027648299931;1.726602002420138
54;1.6452723612105333;1.7424640079129015
55;1.6329517651687653;1.6990668605952388
56;1.6170520676661795;1.696662551380621
57;1.6092289049355446;1.7469420046075352
58;1.6001391043608992;1.6724254269917354
59;1.5756075121438502;1.7075686781676274
60;1.570688460082251;1.6796287166300543
61;1.5693233605748858;1.6690338437933876
62;1.552012571622066;1.6769581938993658
63;1.539139051049516;1.6409236746036269
64;1.5312255323019897;1.6302339339610614
65;1.5091013812929324;1.6867100614144281
66;1.5172158721445355;1.6386732705883948
67;1.5122899664443998;1.6739055499531548
68;1.4984881848100315;1.7450430112669444
69;1.5004225678374756;1.6615369950545533
70;1.4685428744160207;1.644960593747685
71;1.471507948021784;1.6355132988566101
72;1.459983487943014;1.6636730390160985
73;1.4536925972534556;1.673645183395485
74;1.439161041136908;1.60863963729347
75;1.443886779762413;1.6507755365550323
76;1.4402641536032972;1.6289292684474093
77;1.4184058280155047;1.6335468571754446
78;1.4168388998998482;1.6468055840909286
79;1.4110147640930113;1.658880497265231
80;1.3896183164772609;1.6466745471138908
81;1.3949027725082976;1.6413030157332895
82;1.3754139812277923;1.6558376618748962
83;1.3755169208673876;1.6181715275449162
84;1.3665901031985626;1.624829401604904
85;1.3731594013212003;1.623035876741724
86;1.3650998841565185;1.6108770609775662
87;1.3500484565657984;1.6172517618522388
88;1.3457292487634902;1.6230744988345072
89;1.3447173737661857;1.5980987970198501
90;1.3307065105690703;1.6240473913107711
91;1.3263663028265478;1.6591037640269202
92;1.3199285493753214;1.5932058670318379
93;1.308186405855351;1.6072590528693087
94;1.3029379605728482;1.659673875780224
95;1.3008569831147467;1.6470274765723982
96;1.298450641165425;1.6585250376854153
97;1.2916486044088402;1.6396002263886436
98;1.2895061317693641;1.6468522223835076
99;1.2823093025704264;1.6072848754349478
